,coordinates,created_at,id,name,text
94,"0,0,0,0",Thu May 19 20:31:48 +0000 2016,733394748686409728,Marco Toapanta,@AMTQuito Ya esta abierto retiraron ya los vehiculos.
95,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 19:21:17 +0000 2016,730477897580982272,M.Bravo☂,Hermoso patinar cuando no hay mucho trafico
96,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 15 02:49:30 +0000 2016,731677862491652096,VictorHugo,@pornolesbicoxxx @parejagdl26 choque de almejitas delicia
97,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 29 03:34:59 +0000 2016,736762736185618432,Alvaro,@malditaternura que entiendes por choque y fuga?
98,"0,0,0,0",Mon May 23 20:54:11 +0000 2016,734849934109859840,Santiago Gavilánez,@AMTQuito por favor que asista algún funcionario hubo un incidente al parecer un atropellado en la Amazonas y Eloy Alfaro
99,"0,0,0,0",Fri Jun 03 12:46:24 +0000 2016,738713443893686272,Calle Ritter,@ObrasQuito @AMTQuito @pilasmauri PORFAVORINTERVENCION tecnica congestion virajespeligrosos semaforo insuficiente https://t.co/nXOaHw2Qeq
100,"0,0,0,0",Mon Jun 06 18:25:35 +0000 2016,739885967516045312,Diego Vistin,@daritapia @AMTQuito s difícil explicar a #AgentesTransito significado d vías exclusivas? #Congestion #Quito https://t.co/d86FWhC1Br
101,"0,0,0,0",Mon May 23 19:14:46 +0000 2016,734824915254312960,wilenmoma,@AMTQuito favor informe full congestion sector ANT ayuden a dar paso
102,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Fri May 27 19:37:11 +0000 2016,736280108504338432,carlosorna,@josugoge y ahora los choques entre los 2 Manchester se viviran como dos clasicos
103,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 29 03:51:43 +0000 2016,736766947929534464,juan carlos,#evdlv estos chicos de los realitys tienen choques y fuga con todos se meten entre ellos
104,"0,0,0,0",Thu Jun 02 17:16:38 +0000 2016,738419061479071745,AMT Quito,Nuevo sistema de matriculación en línea para vehiculos exonerados. https://t.co/b1YXKRezyv https://t.co/F95nzZkFnJ
105,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Tue May 31 00:12:09 +0000 2016,737436467107106816,Eliza Loza,@el_telegrafo Miren los vehiculos y wuienes estan dentro.No es gente cualquiera es gente de dinero.
106,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Mon May 09 17:48:14 +0000 2016,729729708787695616,liniker,@Studio92 @ciudad92 #TipicoDeLunes trafico y los escolares pulpines ;)
107,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 25 17:25:59 +0000 2016,735522315237220357,ExtraordinaryMachine,Tráfico Infinito #trafico #blackandwhite #cars #infinite #boomerang… https://t.co/l71p4MlbKM
108,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 15 17:38:19 +0000 2016,731901540177432576,Edgar Nieto,@ChocheElBlog Esperar un accidente
109,"0,0,0,0",Thu May 26 20:54:01 +0000 2016,735937053498691585,#91AñosDeGloriaBSC,@AMTQuito q sucede en la occidentalhay demasiado trafico
110,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 29 03:57:36 +0000 2016,736768430297255936,Alonso,"#EVDLV  Será que ni la Grace Becerra, ha tenido choques y fugas así con Benjamin"
111,"0,0,0,0",Mon May 30 22:32:40 +0000 2016,737411433596649472,Mahuronymous X X,@NenitaLucy10 @aQUITOdosEc @AMTQuito más es para que los peatones tengan cuidado de estos peligros uniformados
112,"0,0,0,0",Thu May 26 21:12:12 +0000 2016,735941631866773505,Jaime Franco,@AMTQuito en el mismo lugar choque https://t.co/ssrMfz11m3
113,"[[[-79.371197, -0.716912], [-79.371197, 0.326765], [-77.839276, 0.326765], [-77.839276, -0.716912]]]",Tue May 10 12:47:45 +0000 2016,730016477382848512,David Peralta A,@QuitoVigila  fuerte choque en la simon bolivar https://t.co/PnpWlYBuYs
114,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 29 03:46:38 +0000 2016,736765670369681408,juan carlos,#evdlv asuuu choque y fuga con melissa loza q fuerte
115,"[[[-78.484604, -0.507228], [-78.484604, -0.291006], [-78.394004, -0.291006], [-78.394004, -0.507228]]]",Wed May 11 11:26:56 +0000 2016,730358526552461313,Gonzo ☆☆\U/☆☆,50 a 1 que se duplican los accidentes de tránsito!!
116,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Fri May 27 14:09:58 +0000 2016,736197760911822848,CARLOS DEL VALLE,VIDEO Accidentes que se pudieron evitar https://t.co/QWURhUdyvZ
117,"0,0,0,0",Mon Jun 06 18:27:58 +0000 2016,739886566643007489,Diego Vistin,"@daritapia @AMTQuito donde está un #AgentesTransito hay #Congestion en #Quito
xfavor capaciten a #AgentesTransito https://t.co/sOk6bImOWb"
118,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sat May 07 11:31:00 +0000 2016,728909999037108224,Diario EL NORTE,Otra muerte en la vía. Un hombre fue atropellado en #Ibarra. Más información en la Contraportada de Diario EL NORTE https://t.co/XtGGR8wpLc
119,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Fri May 06 03:38:07 +0000 2016,728428605114601473,Ale,"hola hoy sobreviví a un choque de orion, soy inmortal"
120,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sat May 14 14:50:40 +0000 2016,731496959991787520,Alvaro Macias V.,@PalacioEmilio suenan choque de trenes y de sables
121,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Mon May 30 20:36:51 +0000 2016,737382285360660481,Paola Adauto,Choque y fuga jajaja yo no conozco ese termino 🙏
122,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 08 20:20:09 +0000 2016,729405548916035584,Jaime Andrés Miranda,Enfrentamientos que prometen mucho: Así quedaron los choques en la Liguilla del Clausura 2016. https://t.co/C9u5BZt7KL
123,"0,0,0,0",Thu Jun 02 18:09:47 +0000 2016,738432439358529536,Diego Suarez,RT @AMTQuito: Nuevo sistema de matriculación en línea para vehiculos exonerados. https://t.co/b1YXKRezyv https://t.co/F95nzZkFnJ
124,"0,0,0,0",Fri Jun 03 21:10:47 +0000 2016,738840375037726720,AMT Quito,Estimado los días viernes se abre el contra-flujo de la tarde mas temprano por la aglomeración de vehiculos.  @davidtaunton
125,"0,0,0,0",Fri May 20 23:52:44 +0000 2016,733807701713670144,Guido Bucheli,@AMTQuito @fiscalizamt por favor control vía san Pedro del Valle a Cumbaya Vehiculos en la carretera estacionados sector Complejo Montearomo
126,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 15 18:42:51 +0000 2016,731917778106630144,Piery Catessy,"desmantelan 12 vehiculos en playa estacionamiento del @Jockey_Plaza ,, PESIMO PESIMO PESIMO,, no se trata sólo de cobrarte por estacionar"
127,"0,0,0,0",Wed Jun 01 16:15:58 +0000 2016,738041410163724289,MC,"@AMTQuito entre las 7 a 7.30 am, son los buses del colegio US Academy,  ingresan solo unos metros de retro y causan congestion con buses"
128,"0,0,0,0",Wed Jun 01 06:18:03 +0000 2016,737890935749644289,Cleo,Siempre primero los peatones @PoliciaEcuador favor colaborar a que esto se respete. #Quito  @sergioestrada @AMTQuito
129,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sat May 21 16:41:32 +0000 2016,734061574441316354,Taffy Lou,1) @aQUITOdosEc @ObrasQuito @MauricioRodasEC @danychaconarias @pilasmauri LOTTTSV Art. 198 Son derechos de los peatones los siguientes:
130,"0,0,0,0",Thu Jun 02 17:17:55 +0000 2016,738419387254853632,BikeFreak,RT @AMTQuito: Nuevo sistema de matriculación en línea para vehiculos exonerados. https://t.co/b1YXKRezyv https://t.co/F95nzZkFnJ
131,"0,0,0,0",Thu Jun 02 17:21:50 +0000 2016,738420373209948162,Mariela Veloz S.,RT @AMTQuito: Nuevo sistema de matriculación en línea para vehiculos exonerados. https://t.co/b1YXKRezyv https://t.co/F95nzZkFnJ
132,"0,0,0,0",Thu Jun 02 17:39:13 +0000 2016,738424746585522176,Ana Gaby Martinez,RT @AMTQuito: Nuevo sistema de matriculación en línea para vehiculos exonerados. https://t.co/b1YXKRezyv https://t.co/F95nzZkFnJ
133,"0,0,0,0",Sat May 21 15:06:19 +0000 2016,734037611665330177,Vane Fernandez,"@ECU911Quito no sirven los semáforos en la río coca y Eloy Alfaro, no hay policías mucho tráfico posibles choques"
134,"0,0,0,0",Thu Jun 02 20:30:40 +0000 2016,738467894078648324,JOAQUIN BENIGNO CALD,RT @AMTQuito: Nuevo sistema de matriculación en línea para vehiculos exonerados. https://t.co/b1YXKRezyv https://t.co/F95nzZkFnJ
135,"0,0,0,0",Fri Jun 03 20:44:12 +0000 2016,738833686091706368,AMT Quito,Recuerde: El nuevo sistema de matriculación en línea es para vehiculos exonerados. https://t.co/b1YXKRezyv https://t.co/F95nzZkFnJ
136,"0,0,0,0",Fri Jun 03 23:07:45 +0000 2016,738869810944172032,Patrick,RT @AMTQuito: Recuerde: El nuevo sistema de matriculación en línea es para vehiculos exonerados. https://t.co/b1YXKRezyv https://t.co/F95nz…
137,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 25 23:52:52 +0000 2016,735619674365366274,Víctor M. Moncayo,Un solo agente de tránsito de la AMT  ocasiona el mismo tráfico que dos volcamientos y tres choques.... #Quito
138,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Mon May 09 23:13:19 +0000 2016,729811518498295808,SUTRAN PERÚ,Aprende sobre la revisión técnica vehicular     https://t.co/rMbLy8iPht
139,"0,0,0,0",Wed Jun 01 13:41:54 +0000 2016,738002635450667009,AMT Quito,Estimada se registra carga vehicular por horas pico. @MariAleMG3
140,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Mon May 09 23:35:26 +0000 2016,729817081668087809,Taffy Lou,"@ByronRodrigoTro @pilasmauri @MauricioRodasEC @ObrasQuito Sobre gustos se puede diferir, pero útil sí es para peatones, ciclistas, niños…"
141,"0,0,0,0",Thu Jun 02 14:11:19 +0000 2016,738372427953123328,Wilson Navarro Ramon,"@apcoonn @pilasmauri @AMTQuito @IneptoRodas @AMTPuga Buses contaminan, vehículos s/p, sin señales de tránsito ni pasos seguridad peatones"
142,"0,0,0,0",Tue May 31 21:00:18 +0000 2016,737750573093670912,Sergio Estrada,"República y Eloy Alfaro, lluvia, tienen preferencia los autos. Los peatones que nos mojemos, somos menos. @AMTQuito https://t.co/MbbfYkeydf"
143,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sat May 14 03:03:27 +0000 2016,731318983912267780,Taffy Lou,".@AMTQuito Cumbayá, sector parada Bañistas, 14:35, redondel sin agentes de T. ¿Quién protege derechos de peatones? https://t.co/IUiIKKsMan"
144,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sat May 28 16:35:08 +0000 2016,736596681920286720,Heraldo Orrego C.,"#Quito no quiere #ErrorVialGuayasamin, quiere solución amigable con Espacio Público e incluyente con Peatones !!! https://t.co/J9YhyJy0UR"
145,"0,0,0,0",Thu May 26 23:37:21 +0000 2016,735978156734177280,Adriano Merchán A,"Continuan los accidentes en la vía de la muerte: La Simón Bolívar.
https://t.co/PY5gRazV4f"
146,"0,0,0,0",Fri Jun 03 19:38:38 +0000 2016,738817186362462213,Julio Lincango,@QuitoVigila @AMTQuito @MauricioRodasEC y si hay accidentes diran es que ni pitan.. #quitovigila ridiculos
147,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 08 16:38:07 +0000 2016,729349673358483456,Ecuador Inmediato,ECU-911 reportó varios accidentes de tránsito la madrugada de este sábado https://t.co/Opm2UrpJVt @ecuainm
148,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 08 18:42:13 +0000 2016,729380905937207298,Radio Canela Macas,CONTINÚAN accidentes de tránsito en Morona Santiago; cadáver espera levantamiento en Santa Marianitia-Sucúa @FiscaliaEcuador - @Ecu911Macas
149,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Thu May 12 14:35:57 +0000 2016,730768479771467777,OSINERGMIN,¡Buenos días! Prevención de accidentes eléctricos en locales públicos ► https://t.co/0jPfVjcsjT https://t.co/e3Op9Rh491
150,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Thu May 12 18:47:14 +0000 2016,730831719629197313,Mss. LonelyHeart,@CeciliaaFR Porque será .-. es como atraer ese tipo de accidentes xD
151,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 14 15:21:41 +0000 2016,731504767462178817,Belén Elías,"Belén, dejando cicatrices en sus piernas desde tiempos inmemorables por accidentes tontos. #BadLuckBelén"
152,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sat May 14 16:05:16 +0000 2016,731515735873294336,David Pazmiño,"@MauricioRodasEC se beneficia a la Gasolinera pero causa repetidos accidentes de tránsito, favor atender URGENTE!"
153,"0,0,0,0",Fri Jun 03 18:06:13 +0000 2016,738793927097077760,Nadia Lapo,"@QuitoVigila @AMTQuito Los pitos utilizan para llamar la atención, pero no para dirigir el trafico #RespondeRodas"
154,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Fri May 06 22:49:17 +0000 2016,728718305704316929,Alexandra Gomez,como odio el trafico de los viernes de la javier prado https://t.co/18rMTESohH
155,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Fri May 13 23:52:26 +0000 2016,731270912734007296,mirando a kito,@amt porfa ayudem haciendo contraflujo tuneles de N a S trafico hasta la comuna
156,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Thu May 26 21:00:30 +0000 2016,735938686106411008,Daniel,"Trafico de m.....!!! X todo Quito chch, una lluvia y todo se hace un caos total!"
157,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Mon May 30 05:43:41 +0000 2016,737157512412180480,G E R S O N,"Putamare mañana habrá marcha contra Keiko,que repito lo único que genera es trafico."
158,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Mon May 30 01:11:46 +0000 2016,737089081033805824,FERNANDO REINA,@ObrasQuito @AMTQuito @QuitoFluye @transportequito @ECU911Quito genios pero el trafico esta en el sentido sur-norte
159,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Mon May 09 23:30:49 +0000 2016,729815920160452613,Dr. Angulo,"""Una mujer sin frenos, se descarrila, se choca. De ahí vienen los 'choques y fuga"" ¡HOY en @lanocheesmiatv https://t.co/MJTm9AADtR"
160,"0,0,0,0",Wed Jun 01 11:39:05 +0000 2016,737971726731116544,Miriam Zambrano,"@AMTQuito Eloy Alfaro y Río Coca, sentido N-S, no funciona la luz roja del semáforo. Peligro de choques, por favor su ayuda con agentes."
161,"0,0,0,0",Fri May 20 03:17:05 +0000 2016,733496739966160899,Hugo Terán,@ECU911Quito @criscatin @FUNDAMEDIOS  grúa d las q uds mandan a choques no dan factura y precio fuera de realidad https://t.co/CA7YODKKJd
162,"[[[-81.728111, -4.227073], [-81.728111, 13.390292], [-66.854502, 13.390292], [-66.854502, -4.227073]]]",Sat May 07 23:59:29 +0000 2016,729098357826830336,SONIA⭐ROCIO,"@sebiquintero Pues ojala si,que tal ha estado el trafico allá sebas"
163,"0,0,0,0",Wed May 25 23:21:21 +0000 2016,735611745067225088,La Cumi canela,@ECU911Quito por q hay tanto trafico saliendo de la mitad del mundo? https://t.co/zuzPwGQCq5
164,"0,0,0,0",Tue May 31 18:13:13 +0000 2016,737708527511310336,pilasmauri,RT @diegod1234: Trafico pesado antes de llegar a redondel Zambiza @AMTQuito https://t.co/bQ2gqMTNMu
165,"0,0,0,0",Tue May 31 18:14:49 +0000 2016,737708930873331712,Andrés Fárez,RT @diegod1234: Trafico pesado antes de llegar a redondel Zambiza @AMTQuito https://t.co/bQ2gqMTNMu
166,"0,0,0,0",Thu May 19 16:45:14 +0000 2016,733337730504138752,mirando a kito,@AMTQuito full trafico en el mercado de santa clara ulloa https://t.co/hkxLbonbi1
167,"0,0,0,0",Thu May 19 20:30:28 +0000 2016,733394413200773120,pilasmauri,RT @edisalgado71: @AMTQuito full trafico en el mercado de santa clara ulloa https://t.co/hkxLbonbi1
168,"0,0,0,0",Thu May 19 20:32:22 +0000 2016,733394890915250177,monica jativa gomez,RT @edisalgado71: @AMTQuito full trafico en el mercado de santa clara ulloa https://t.co/hkxLbonbi1
169,"0,0,0,0",Sat May 21 04:27:00 +0000 2016,733876725839335426,fabian ibujes,@AMTQuito por favor si pueden ayudar con el trafico en guapulo gracias
170,"0,0,0,0",Thu May 19 23:17:12 +0000 2016,733436373399670784,Diego Mosquera,Choque en la Av. Universitaria y 18 de septiembre. #Quito @traficouio https://t.co/J7EZqABsbv
171,"0,0,0,0",Sat May 21 23:25:44 +0000 2016,734163295356256256,No Soy Juano,@AMTQuito choque en la Eloy Álvaro e higueras por la primax.. se hizo un relajo
172,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Mon May 09 19:14:12 +0000 2016,729751342634389504,Peru.com Perú,#VIDEO: vehículo de transporte público ilegal dejó tres heridos en choque https://t.co/ywLRp3DjMW
173,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 11 03:24:45 +0000 2016,730237180736634880,javier ayala,Formando la fuerza de choque... #Zeus.  @edutorresv @DiegoJoseVelast https://t.co/MpfH8cSmAB
174,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 11:57:32 +0000 2016,730366224895463424,Radio Centro,"Impresionante choque múltiple en Chile: seis muertos y 10 heridos
https://t.co/U2eHAwJdgh"
175,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 08 13:31:56 +0000 2016,729302817303891968,Radio Centro,Choque de dos autobuses y un camión cisterna en Afganistán: hay 73 muertos
176,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Fri May 13 16:12:39 +0000 2016,731155205417488384,Peru.com Perú,#YouTube: advierte en 3 segundos choque de tren y salva a pasajeros #VIDEO https://t.co/tFistaxBKc
177,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sat May 21 15:24:59 +0000 2016,734042313249423360,Carolina Ronquillo,"Estar en la Agraria significa aprenderse las canciones de: salsa, salsa choque, vallenato y reggaeton"
178,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 28 12:36:31 +0000 2016,736536629582700544,Huaralenlinea.com,"#Violento #Choque entre camioneta y station wagon . #Huaral
https://t.co/49Ie4WT7DU"
179,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 28 02:31:50 +0000 2016,736384457981169665,MDSCrewPerú,"Yo estuve por el Amazonas,  menos mal no choque con esas ranitas 🤔😌😐 #TrioAmorOdio"
180,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 08 22:46:16 +0000 2016,729442322526707713,Radio Canela Macas,"EMERGENCIA sin asistencia oportuna @FiscaliaEcuador Sucúa, mientras accidentes tránsito, siguen en #MoronaSantiago https://t.co/HuWqd7CJmS"
181,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 08 16:05:09 +0000 2016,729341377188798465,Ecuador Inmediato,ECU-911 reportó varios accidentes de tránsito la madrugada de este sábado https://t.co/Q0isFyv5Vh @ecuainm
182,"0,0,0,0",Wed Jun 01 12:09:28 +0000 2016,737979372368433152,AMT Quito,Estimado @consultransi. Lamentablemente la mayoría de accidentes son por la imprudencia de los conductores.
183,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 18:50:00 +0000 2016,730470028731101184,FmMundo 98.1,Accidentes fatales en Quito dejan tres fallecidos en tres horas https://t.co/LMIU3mDQoo
184,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 11 22:15:10 +0000 2016,730521658742571008,Ecuador Inmediato,3 fallecidos dejan accidentes en avenida Simón Bolívar y vía Pifo-Papallacta https://t.co/yObBIR5WJZ @ecuainm
185,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Tue May 10 14:28:34 +0000 2016,730041845464616961,Johanna Donoso,Retweeted ECU911 Santo Domingo (@ECU911SDT):En la prevención de accidentes. https://t.co/S0tVsgs8A0
